Commodity Name,City Name,Type,Package,Variety,Sub Variety,Grade,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Origin District,Item Size,Color,Environment,Unit of Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans Mode
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN TYPE,,,2016-10-29,125,135,125,135,ILLINOIS,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN TYPE,,,2016-10-29,130,130,130,130,MICHIGAN,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN TYPE,,,2016-10-29,60,60,60,60,OHIO,,xlge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN TYPE,,,2016-11-05,125,130,125,130,ILLINOIS,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN TYPE,,,2016-11-05,130,130,130,130,MICHIGAN,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN TYPE,,,2016-11-05,60,60,60,60,OHIO,,xlge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN TYPE,,,2016-11-12,125,130,125,130,ILLINOIS,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN TYPE,,,2016-11-12,120,130,120,130,MICHIGAN,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN TYPE,,,2016-11-12,60,60,60,60,OHIO,,xlge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN TYPE,,,2016-11-19,125,130,125,130,ILLINOIS,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN TYPE,,,2016-11-19,100,130,100,130,MICHIGAN,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN TYPE,,,2016-11-19,60,60,60,60,OHIO,,xlge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN TYPE,,,2016-11-26,125,125,125,125,ILLINOIS,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN TYPE,,,2016-11-26,100,125,100,125,MICHIGAN,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN TYPE,,,2016-12-03,125,125,125,125,ILLINOIS,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN TYPE,,,2016-12-03,100,125,100,125,MICHIGAN,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN TYPE,,,2016-12-10,125,125,125,125,ILLINOIS,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN TYPE,,,2016-12-10,100,125,100,125,MICHIGAN,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN TYPE,,,2017-09-23,170,170,170,170,MICHIGAN,,xlge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN TYPE,,,2017-09-30,170,170,170,170,MICHIGAN,,xlge,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,HOWDEN WHITE TYPE,,,2017-09-02,200,200,200,200,ILLINOIS,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,HOWDEN WHITE TYPE,,,2017-09-09,200,200,200,200,ILLINOIS,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,HOWDEN WHITE TYPE,,,2017-09-16,200,200,200,200,ILLINOIS,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,HOWDEN WHITE TYPE,,,2017-09-23,200,200,200,200,ILLINOIS,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,HOWDEN WHITE TYPE,,,2017-09-30,200,200,200,200,ILLINOIS,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN WHITE TYPE,,,2016-09-24,150,150,150,150,ILLINOIS,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN WHITE TYPE,,,2016-10-01,150,150,150,150,ILLINOIS,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN WHITE TYPE,,,2016-10-08,150,150,150,150,ILLINOIS,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN WHITE TYPE,,,2016-10-15,150,150,150,150,ILLINOIS,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN WHITE TYPE,,,2016-10-22,150,150,150,150,ILLINOIS,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN WHITE TYPE,,,2016-10-29,150,150,150,150,ILLINOIS,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN WHITE TYPE,,,2016-11-05,150,150,150,150,ILLINOIS,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,HOWDEN WHITE TYPE,,,2016-11-12,150,150,150,150,ILLINOIS,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2016-09-24,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2016-10-01,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2016-10-08,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2016-10-15,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2016-10-22,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2016-10-29,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2016-11-05,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2016-11-12,185,200,185,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2016-11-19,185,185,185,185,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2016-11-26,185,185,185,185,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2016-12-03,185,185,185,185,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2016-12-10,185,185,185,185,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2016-12-10,185,185,185,185,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-01-07,185,185,185,185,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-01-14,185,185,185,185,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-01-21,185,185,185,185,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-01-28,185,185,185,185,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-02-04,210,225,210,225,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-02-11,210,225,210,225,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-02-18,215,225,215,225,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-02-25,210,215,210,215,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-03-04,210,210,210,210,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-03-11,210,210,210,210,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-03-18,210,210,210,210,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-03-25,210,210,210,210,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-04-01,210,210,210,210,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-04-08,210,210,210,210,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-04-15,210,210,210,210,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-04-22,210,210,210,210,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-04-29,210,210,210,210,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-05-06,210,225,210,225,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-05-13,225,225,225,225,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-05-20,225,225,225,225,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-05-27,225,225,225,225,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-06-03,225,225,225,225,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-06-10,225,225,225,225,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-06-17,225,225,225,225,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-06-24,225,225,225,225,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-07-01,225,255,225,255,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-07-08,255,255,255,255,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-07-15,255,255,255,255,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-07-22,255,255,255,255,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-07-29,255,255,255,255,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-08-05,255,255,255,255,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-08-12,255,255,255,255,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-08-19,255,255,255,255,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-08-26,255,255,255,255,ILLINOIS,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,FAIRYTALE,,,2017-08-26,255,255,255,255,MEXICO,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,bins,FAIRYTALE,,,2017-08-26,200,200,200,200,ILLINOIS,,xlge,,,,,,,,,N,
PUMPKINS,CHICAGO,,bins,FAIRYTALE,,,2017-09-02,200,200,200,200,ILLINOIS,,xlge,,,,,,,,,N,
PUMPKINS,CHICAGO,,bins,FAIRYTALE,,,2017-09-09,200,200,200,200,ILLINOIS,,xlge,,,,,,,,,N,
PUMPKINS,CHICAGO,,bins,FAIRYTALE,,,2017-09-16,200,200,200,200,ILLINOIS,,xlge,,,,,,,,,N,
PUMPKINS,CHICAGO,,bins,FAIRYTALE,,,2017-09-23,200,200,200,200,ILLINOIS,,xlge,,,,,,,,,N,
PUMPKINS,CHICAGO,,bins,FAIRYTALE,,,2017-09-30,200,200,200,200,ILLINOIS,,xlge,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-09-24,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-09-24,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-09-24,17,18,17,18,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-01,17,18,17,18,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-01,17,18,17,18,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-01,17,18,17,18,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-08,17,18,17,18,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-08,17,18,17,18,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-08,17,18,17,18,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-15,17,18,17,18,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-15,17,18,17,18,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-15,17,18,17,18,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-22,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-22,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-22,17,17,17,17,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-29,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-29,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-29,17,17,17,17,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-11-05,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-11-05,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-11-05,17,17,17,17,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-11-12,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-11-12,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-11-12,17,17,17,17,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-11-19,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-11-19,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-11-19,17,17,17,17,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-11-26,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-11-26,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-12-03,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-12-03,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-12-10,17,17,17,17,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2016-12-10,17,17,17,17,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2017-08-26,20,20,20,20,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2017-09-02,20,20,20,20,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2017-09-02,18,18,18,18,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2017-09-09,20,20,20,20,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2017-09-09,18,18,18,18,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2017-09-16,18,20,18,20,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2017-09-16,17,19,17,19,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2017-09-23,18,20,18,20,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2017-09-23,17,19,17,19,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2017-09-30,18,20,18,20,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,PIE TYPE,,,2017-09-30,17,19,17,19,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,2016-10-08,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,2016-10-15,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,2016-10-22,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,2016-10-29,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,2016-11-05,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,2016-11-12,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,2016-11-19,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,2016-11-26,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,Organic,1 1/9 bushel cartons,PIE TYPE,,,2016-12-03,22.5,22.5,22.5,22.5,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,2016-09-24,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,2016-10-01,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,2016-10-08,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,2016-10-15,200,220,200,220,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,2016-10-15,180,180,180,180,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,2016-10-22,200,220,200,220,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,2016-10-22,180,180,180,180,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,2016-10-29,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,2016-10-29,180,180,180,180,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,2016-11-05,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,2016-11-05,180,180,180,180,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,2016-11-12,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,2016-11-12,180,180,180,180,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,2016-11-19,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,2016-11-19,180,180,180,180,OHIO,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,2016-11-26,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,2016-12-03,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,PIE TYPE,,,2016-12-10,200,200,200,200,ILLINOIS,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,PIE TYPE,,,2017-09-02,200,200,200,200,ILLINOIS,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,PIE TYPE,,,2017-09-09,200,200,200,200,ILLINOIS,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,PIE TYPE,,,2017-09-16,200,215,200,215,CANADA,ONTARIO,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,PIE TYPE,,,2017-09-16,200,215,200,215,ILLINOIS,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,PIE TYPE,,,2017-09-16,200,215,200,215,INDIANA,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,PIE TYPE,,,2017-09-23,200,215,200,215,CANADA,ONTARIO,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,PIE TYPE,,,2017-09-23,200,215,200,215,ILLINOIS,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,PIE TYPE,,,2017-09-23,200,215,200,215,INDIANA,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,PIE TYPE,,,2017-09-23,175,175,175,175,MICHIGAN,,med-lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,PIE TYPE,,,2017-09-30,200,200,200,200,CANADA,ONTARIO,med-lge,,,,,,,,,N,
