Commodity Name,City Name,Type,Package,Variety,Sub Variety,Grade,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Origin District,Item Size,Color,Environment,Unit of Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans Mode
PUMPKINS,ATLANTA,,24 inch bins,HOWDEN TYPE,,,2016-10-22,150,154.75,150,154.75,MICHIGAN,,med-lge,,,,,,,,,N,
PUMPKINS,ATLANTA,,24 inch bins,HOWDEN TYPE,,,2016-10-22,150,150,150,150,MICHIGAN,,sml,,,,,,,,,N,
PUMPKINS,ATLANTA,,24 inch bins,HOWDEN TYPE,,,2016-10-29,140,145,140,145,ALABAMA,,med,,,,,,,,,N,
PUMPKINS,ATLANTA,,24 inch bins,HOWDEN TYPE,,,2016-10-29,140,154.75,140,154.75,MICHIGAN,,jbo,,,,,,,,,N,
PUMPKINS,ATLANTA,,24 inch bins,HOWDEN TYPE,,,2016-10-29,145,154.75,145,154.75,MICHIGAN,,xlge,,,,,,,,,N,
PUMPKINS,ATLANTA,,24 inch bins,HOWDEN TYPE,,,2016-10-29,150,154.75,150,154.75,MICHIGAN,,med-lge,,,,,,,,,N,
PUMPKINS,ATLANTA,,24 inch bins,HOWDEN TYPE,,,2016-10-29,150,150,150,150,MICHIGAN,,sml,,,,,,,,,N,
PUMPKINS,ATLANTA,,24 inch bins,HOWDEN TYPE,,,2016-11-05,140,145,140,145,ALABAMA,,med,,,,,,,,,N,
PUMPKINS,ATLANTA,,24 inch bins,HOWDEN TYPE,,,2016-11-05,140,154.75,140,154.75,MICHIGAN,,jbo,,,,,,,,,N,
PUMPKINS,ATLANTA,,24 inch bins,HOWDEN TYPE,,,2016-11-05,145,154.75,145,154.75,MICHIGAN,,xlge,,,,,,,,,N,
PUMPKINS,ATLANTA,,24 inch bins,HOWDEN TYPE,,,2016-11-05,150,154.75,150,154.75,MICHIGAN,,med-lge,,,,,,,,,N,
PUMPKINS,ATLANTA,,24 inch bins,HOWDEN TYPE,,,2016-11-05,150,150,150,150,MICHIGAN,,sml,,,,,,,,,N,
PUMPKINS,ATLANTA,,36 inch bins,HOWDEN TYPE,,,2017-09-30,150,150,150,150,CANADA,,med,,,,,,,,,N,
PUMPKINS,ATLANTA,,36 inch bins,HOWDEN TYPE,,,2017-09-30,140,145,140,145,MICHIGAN,,lge,,,,,,,,,N,
PUMPKINS,ATLANTA,,36 inch bins,HOWDEN TYPE,,,2017-09-30,140,140,140,140,TENNESSEE,,lge,,,,,,,,,N,
PUMPKINS,ATLANTA,,1 1/9 bushel cartons,PIE TYPE,,,2016-11-05,14.5,15,14.5,15,MICHIGAN,,sml,,,,,,,,,N,
PUMPKINS,ATLANTA,,1 1/9 bushel cartons,PIE TYPE,,,2016-11-12,14.5,15,14.5,15,MICHIGAN,,sml,,,,,,,,,N,
PUMPKINS,ATLANTA,,1 1/9 bushel cartons,PIE TYPE,,,2016-11-19,14.5,15,14.5,15,MICHIGAN,,sml,,,,,,,,,N,
PUMPKINS,ATLANTA,,1 1/9 bushel cartons,PIE TYPE,,,2016-11-26,14.5,15,14.5,15,MICHIGAN,,sml,,,,,,,,,N,
PUMPKINS,ATLANTA,,24 inch bins,PIE TYPE,,,2016-09-24,135,135,135,135,NORTH CAROLINA,,sml,,,,,,,,,N,
PUMPKINS,ATLANTA,,24 inch bins,PIE TYPE,,,2016-10-01,135,135,135,135,NORTH CAROLINA,,sml,,,,,,,,,N,
PUMPKINS,ATLANTA,,24 inch bins,PIE TYPE,,,2016-10-08,135,135,135,135,NORTH CAROLINA,,sml,,,,,,,,,N,
PUMPKINS,ATLANTA,,24 inch bins,PIE TYPE,,,2016-10-15,135,135,135,135,NORTH CAROLINA,,sml,,,,,,,,,N,
PUMPKINS,ATLANTA,,24 inch bins,PIE TYPE,,,2016-10-22,135,135,135,135,NORTH CAROLINA,,sml,,,,,,,,,N,
PUMPKINS,ATLANTA,,24 inch bins,PIE TYPE,,,2016-10-29,135,135,135,135,NORTH CAROLINA,,sml,,,,,,,,,N,
PUMPKINS,ATLANTA,,24 inch bins,PIE TYPE,,,2016-11-05,123.5,135,123.5,135,NORTH CAROLINA,,sml,,,,,,,,,N,
PUMPKINS,ATLANTA,,24 inch bins,PIE TYPE,,,2016-11-12,123.5,135,123.5,135,NORTH CAROLINA,,sml,,,,,,,,,N,
PUMPKINS,ATLANTA,,24 inch bins,PIE TYPE,,,2016-11-19,123.5,135,123.5,135,NORTH CAROLINA,,sml,,,,,,,,,N,
PUMPKINS,ATLANTA,,24 inch bins,PIE TYPE,,,2016-11-26,123.5,135,123.5,135,NORTH CAROLINA,,sml,,,,,,,,,N,
PUMPKINS,ATLANTA,,36 inch bins,PIE TYPE,,,2016-09-24,210,286,210,286,MICHIGAN,,sml,,,,,,,,,N,
PUMPKINS,ATLANTA,,36 inch bins,PIE TYPE,,,2016-10-01,210,286,210,286,MICHIGAN,,sml,,,,,,,,,N,
PUMPKINS,ATLANTA,,36 inch bins,PIE TYPE,,,2016-10-08,210,286,210,286,MICHIGAN,,sml,,,,,,,,,N,
PUMPKINS,ATLANTA,,36 inch bins,PIE TYPE,,,2016-10-15,210,286,210,286,MICHIGAN,,sml,,,,,,,,,N,
PUMPKINS,ATLANTA,,36 inch bins,PIE TYPE,,,2016-10-22,210,286,210,286,MICHIGAN,,sml,,,,,,,,,N,
PUMPKINS,ATLANTA,,36 inch bins,PIE TYPE,,,2016-10-29,210,286,210,286,MICHIGAN,,sml,,,,,,,,,N,
PUMPKINS,ATLANTA,,36 inch bins,PIE TYPE,,,2016-11-05,210,286,210,286,MICHIGAN,,sml,,,,,,,,,N,
PUMPKINS,ATLANTA,,1 1/9 bushel cartons,MINIATURE,FLAT TYPE,,2017-09-30,16.5,18,16.5,16.75,TENNESSEE,,,,,,,,,,,N,
