Commodity Name,City Name,Type,Package,Variety,Sub Variety,Grade,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Origin District,Item Size,Color,Environment,Unit of Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans Mode
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,2017-09-23,150,150,150,150,VIRGINIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,2017-09-23,130,130,130,130,VIRGINIA,,sml,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,2017-09-30,150,150,150,150,MARYLAND,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,2017-09-30,150,150,150,150,PENNSYLVANIA,,jbo,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,2017-09-30,150,150,150,150,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,2017-09-30,150,150,150,150,PENNSYLVANIA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,2017-09-30,160,160,160,160,VIRGINIA,,jbo,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,2017-09-30,150,150,150,150,VIRGINIA,,xlge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,2017-09-30,150,150,150,150,VIRGINIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,HOWDEN TYPE,,,2017-09-30,130,130,130,130,VIRGINIA,,sml,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,HOWDEN WHITE TYPE,,,2017-09-02,200,200,200,200,PENNSYLVANIA,,sml,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,HOWDEN WHITE TYPE,,,2017-09-09,200,200,200,200,PENNSYLVANIA,,sml,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,HOWDEN WHITE TYPE,,,2017-09-16,200,200,200,200,PENNSYLVANIA,,sml,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,HOWDEN WHITE TYPE,,,2017-09-16,200,200,200,200,VIRGINIA,,sml,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,HOWDEN WHITE TYPE,,,2017-09-23,200,200,200,200,PENNSYLVANIA,,sml,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,HOWDEN WHITE TYPE,,,2017-09-23,200,200,200,200,VIRGINIA,,sml,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,HOWDEN WHITE TYPE,,,2017-09-30,200,200,200,200,PENNSYLVANIA,,sml,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,HOWDEN WHITE TYPE,,,2017-09-30,200,200,200,200,VIRGINIA,,sml,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2016-09-24,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2016-10-01,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2016-10-01,175,175,175,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2016-10-08,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2016-10-08,175,175,175,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2016-10-15,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2016-10-15,175,175,175,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2016-10-22,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2016-10-22,175,175,175,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2016-10-29,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2016-10-29,175,175,175,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2017-09-02,160,160,160,160,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2017-09-09,160,160,160,160,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2017-09-16,160,175,160,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2017-09-23,175,175,175,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,CINDERELLA,,,2017-09-30,175,175,175,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,2016-09-24,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,2016-10-01,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,2016-10-01,175,175,175,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,2016-10-08,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,2016-10-08,175,175,175,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,2016-10-15,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,2016-10-15,175,175,175,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,2016-10-22,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,2016-10-22,175,175,175,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,2016-10-29,170,170,170,170,NORTH CAROLINA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,FAIRYTALE,,,2016-10-29,175,175,175,175,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,1 1/9 bushel cartons,PIE TYPE,,,2017-09-30,20,20,20,20,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-09-24,250,250,250,250,NORTH CAROLINA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-09-24,200,200,200,200,VIRGINIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-01,250,250,250,250,NORTH CAROLINA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-01,225,225,225,225,PENNSYLVANIA,,med-lge,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-01,185,185,185,185,PENNSYLVANIA,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-01,250,250,250,250,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-01,200,200,200,200,VIRGINIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-08,250,250,250,250,NORTH CAROLINA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-08,225,225,225,225,PENNSYLVANIA,,med-lge,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-08,185,185,185,185,PENNSYLVANIA,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-08,250,250,250,250,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-08,200,200,200,200,VIRGINIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-15,250,250,250,250,NORTH CAROLINA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-15,185,185,185,185,PENNSYLVANIA,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-15,225,225,225,225,PENNSYLVANIA,,med-lge,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-15,250,250,250,250,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-15,200,200,200,200,VIRGINIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-22,250,250,250,250,NORTH CAROLINA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-22,225,225,225,225,PENNSYLVANIA,,med-lge,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-22,185,185,185,185,PENNSYLVANIA,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-22,250,250,250,250,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-22,200,200,200,200,VIRGINIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-29,250,250,250,250,NORTH CAROLINA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-29,185,185,185,185,PENNSYLVANIA,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-29,225,225,225,225,PENNSYLVANIA,,med-lge,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-29,250,250,250,250,PENNSYLVANIA,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2016-10-29,200,200,200,200,VIRGINIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2017-09-02,200,200,200,200,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2017-09-09,200,200,200,200,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2017-09-16,200,200,200,200,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2017-09-16,200,200,200,200,VIRGINIA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2017-09-23,200,200,200,200,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2017-09-23,200,200,200,200,VIRGINIA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2017-09-30,200,200,200,200,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,PIE TYPE,,,2017-09-30,200,200,200,200,VIRGINIA,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,PIE TYPE,,,2016-10-01,200,200,200,200,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,PIE TYPE,,,2016-10-08,200,200,200,200,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,PIE TYPE,,,2016-10-15,200,200,200,200,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,PIE TYPE,,,2016-10-22,200,200,200,200,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,PIE TYPE,,,2016-10-29,200,200,200,200,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,PIE TYPE,,,2016-09-24,19,19,19,19,MICHIGAN,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,PIE TYPE,,,2016-10-01,19,19,19,19,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,PIE TYPE,,,2016-10-08,19,19,19,19,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,PIE TYPE,,,2016-10-15,19,19,19,19,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,PIE TYPE,,,2016-10-22,19,19,19,19,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,PIE TYPE,,,2016-10-29,19,19,19,19,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,
