Commodity Name,City Name,Type,Package,Variety,Sub Variety,Grade,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Origin District,Item Size,Color,Environment,Unit of Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans Mode
PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2017-09-23,140,140,140,140,DELAWARE,,lge,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2017-09-23,150,150,150,150,DELAWARE,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2017-09-23,120,150,120,150,NEW YORK,,lge,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2017-09-23,140,150,140,150,PENNSYLVANIA,,xlge,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2017-09-23,140,150,140,150,PENNSYLVANIA,,lge,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2017-09-30,140,140,140,140,DELAWARE,,lge,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2017-09-30,140,140,140,140,DELAWARE,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-15,12,14,12,14,OHIO,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-22,12,12,12,12,OHIO,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-29,12,12,12,12,OHIO,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,1 1/9 bushel cartons,PIE TYPE,,,2017-08-26,18,20,18,20,MICHIGAN,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,1 1/9 bushel cartons,PIE TYPE,,,2017-09-16,18,18,18,18,OHIO,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,1 1/9 bushel cartons,PIE TYPE,,,2017-09-23,18,22,18,22,OHIO,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,2016-10-01,250,250,250,250,PENNSYLVANIA,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,2016-10-15,140,140,140,140,PENNSYLVANIA,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,2016-10-22,140,150,140,150,PENNSYLVANIA,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,2016-10-22,75,100,75,100,PENNSYLVANIA,,sml,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,2016-10-29,140,150,140,150,PENNSYLVANIA,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,2016-10-29,75,100,75,100,PENNSYLVANIA,,sml,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,2017-09-23,180,180,180,180,DELAWARE,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,2017-09-23,140,140,140,140,DELAWARE,,sml,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,2017-09-23,180,180,180,180,NEW YORK,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,2017-09-30,140,140,140,140,DELAWARE,,sml,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,24 inch bins,KNUCKLE HEAD,,,2016-10-08,210,210,210,210,NEW JERSEY,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-09-24,17,18,17,18,OHIO,,,,,SHELLACKED,,,,,,N,
PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-01,18,18,18,18,NEW JERSEY,,,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-01,17,18,17,18,OHIO,,,,,SHELLACKED,,,,,,N,
PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-08,15,15,15,15,OHIO,,,,,SHELLACKED,,,,,,N,
PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-15,15,18,15,18,OHIO,,,,,SHELLACKED,,,,,,N,
PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-22,16,18,16,18,OHIO,,,,,SHELLACKED,,,,,,N,
PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-29,16,18,16,18,OHIO,,,,,SHELLACKED,,,,,,N,
PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-11-05,16,18,16,18,OHIO,,,,,SHELLACKED,,,,,,N,
PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2017-08-26,18,20,18,20,MICHIGAN,,,,,SHELLACKED,,,,,,N,
PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2017-09-16,16,16,16,16,OHIO,,,,,SHELLACKED,,,,,,N,
PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2017-09-23,15,16,15,16,OHIO,,,,,SHELLACKED,,,,,,N,
PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2017-09-30,15,18,15,18,OHIO,,,,,SHELLACKED,,,,,,N,
